ObsID,PI,Observer,Region,Year,Month,Day,DOY,StartHr,StartMin,SurvMin,PredDur,ObsMin,PreObsMin,Status,Site,Description,Access,Loc,Lat,Lon,Unit,Model,Tilt,Radius,Max,Dir,MamuIn,MamuOut,MamuInPD,MaxByYear,DetMax,DetIn,DetOut,DetInPD,DetMaxByYear,Comments,Sun,Start,MamuIn 90 min predawn,MamuIn prior to 90 min predawn,Survey time over 90min Predawn,Sunrise
WC04020005,"Deal, John",Unknown,WC,2004,6,5,157,3,19,180,120,0,0,Complete,Atluck West,Atluck West - approx. Coords,Shore,Inland,50.205,-126.976,Trudys (MOE),FR-7111,25,0.75,43,Incoming,45,40,43,,43,45,39,43,,,319,199,,,,5:19:53
WC04010019,"Burger, Alan",Catherine J. Conroy,WC,2004,6,5,157,3,40,178,100,0,0,Excluded,Darling River,Darling River,Shore,Coastal,48.7315504,-125.0132232,Trudys (MOE),FR-7111,25,0.75,86,Outgoing,78,86,60,86,74,65,74,52,74,Combined birds in Darling + Orange Juice Creek - as in previous years,320,220,,,,5:20:00
WC04010020,"Burger, Alan",Catherine J. Conroy,WC,2004,6,7,159,3,36,166,103,0,0,Complete,Pachena Bay,Pachena Bay,Shore,Coastal,48.7936252,-125.1121964,Trudys (MOE),FR-7111,25,0.75,120,Incoming,122,85,120,,117,119,78,117,,,319,216,,,,5:19:00
WC04010021,"Burger, Alan",Catherine J. Conroy,WC,2004,6,11,163,3,42,160,96,0,0,Excluded,Francis Lake,Francis Lake,Shore,Inland,48.95487448,-124.7031409,Trudys (MOE),FR-7111,25,0.75,20,Incoming,21,10,20,20,19,20,10,19,19,,318,222,,,,5:18:00
WC04010022,"Burger, Alan",Catherine J. Conroy,WC,2004,6,11,163,3,42,160,96,0,0,Excluded,Francis Lake,Francis Lake ('Francis' Creek),Shore,Inland,48.954874,-124.70314,Trudys (MOE),FR-7111,25,0.75,10,Outgoing,9,10,6,10,10,9,10,6,10,,318,222,,,,5:18:00
WC04010023,"Burger, Alan",Catherine J. Conroy,WC,2004,6,12,164,3,35,175,103,0,0,Excluded,Nitinat Hatchery,Nitinat Hatchery,Shore,Inland,48.85794913,-124.6549661,Trudys (MOE),FR-7111,25,0.75,171,Incoming,186,66,171,171,157,170,62,157,157,,318,215,,,,5:18:00
WC04010024,"Burger, Alan",Catherine J. Conroy,WC,2004,6,12,164,3,35,175,103,0,0,Excluded,Nitinat Hatchery,Nitinat Hatchery (Big Nitinat),Shore,Inland,48.857949,-124.654966,Trudys (MOE),FR-7111,25,0.75,106,Incoming,106,43,106,106,103,103,39,103,103,,318,215,,,,5:18:00
WC04010025,"Burger, Alan",Catherine J. Conroy,WC,2004,6,12,164,3,35,175,103,0,0,Excluded,Nitinat Hatchery,Nitinat Hatchery (Little Nitinat),Shore,Inland,48.857949,-124.654966,Trudys (MOE),FR-7111,25,0.75,7,Incoming,7,1,7,,7,7,1,7,,,318,215,,,,5:18:00
WC04010026,"Burger, Alan",Catherine J. Conroy,WC,2004,6,14,166,3,30,152,107,0,0,Complete,Walbran,Walbran (Mid Walbran),Shore,Inland,48.63562496,-124.6056414,Trudys (MOE),FR-7111,25,0.75,438,Incoming,450,161,438,,404,415,136,404,,,317,210,,,,5:17:00
WC04010027,"Burger, Alan",Catherine J. Conroy,WC,2004,6,15,167,3,33,162,104,0,0,Complete,Walbran,Walbran (Mid Walbran),Shore,Inland,48.63562496,-124.6056414,Trudys (MOE),FR-7111,25,0.75,532,Incoming,535,255,532,532,469,471,216,469,469,,317,213,,,,5:17:00
WC04020006,"Deal, John",Unknown,WC,2004,6,16,168,3,15,180,120,0,0,Complete,Nimpkish River,Nimpkish River M,Shore,Coastal,50.561294,-126.971265,Trudys (MOE),FR-7111,25,0.75,26,Outgoing,21,26,20,,25,21,25,20,,,315,195,,,,5:15:07
WC04010028,"Burger, Alan",Catherine J. Conroy,WC,2004,6,16,168,3,37,163,100,0,0,Complete,Pachena Bay,Pachena Bay,Shore,Coastal,48.7936252,-125.1121964,Trudys (MOE),FR-7111,25,0.75,159,Incoming,159,120,159,159,149,149,97,149,149,,317,217,,,,5:17:00
WC04010029,"Burger, Alan",Alan Burger,WC,2004,6,18,170,3,48,152,90,0,0,Excluded,Numukamis Bay,Numukamis Bay,Shore,Coastal,48.91193189,-125.0086435,Trudys (MOE),FR-7111,25,0.75,50,Incoming,53,29,50,,48,51,27,48,,,318,228,,,,5:18:00
WC04010030,"Burger, Alan",Alan Burger,WC,2004,6,18,170,3,48,152,90,0,0,Excluded,Numukamis Bay,Numukamis Bay (Carnation Creek),Shore,Coastal,48.911931,-125.008643,Trudys (MOE),FR-7111,25,0.75,17,Incoming,18,17,17,17,17,18,17,17,17,,318,228,,,,5:18:00
WC04010031,"Burger, Alan",Alan Burger,WC,2004,6,19,171,3,42,158,96,0,0,Excluded,Ritherdon,Ritherdon,Shore,Coastal,48.95192769,-124.9838856,Trudys (MOE),FR-7111,25,0.75,180,Incoming,181,101,180,180,175,176,97,175,175,These are birds continuing up Alberni Inlet.,318,222,,,,5:18:00
WC04010032,"Burger, Alan",Alan Burger,WC,2004,6,19,171,3,42,158,96,0,0,Excluded,Ritherdon,Ritherdon (Alberni Inlet),Shore,Coastal,48.951927,-124.983885,Trudys (MOE),FR-7111,25,0.75,24,Incoming,24,13,24,24,24,24,11,24,24,NOT MANY DETECTIONS IN/OUT OF FOREST OR OVER CREEKS,318,222,,,,5:18:00
WC04010033,"Burger, Alan",Alan Burger,WC,2004,6,19,171,3,42,158,96,0,0,Excluded,Ritherdon,Ritherdon (San Mateo - May Creek),Shore,Coastal,48.951927,-124.983885,Trudys (MOE),FR-7111,25,0.75,7,Incoming,7,4,7,7,7,7,4,7,7,NOT MANY DETECTIONS IN/OUT OF FOREST OR OVER CREEKS,318,222,,,,5:18:00
WC04010034,"Burger, Alan",Alan Burger,WC,2004,6,20,172,3,40,210,98,0,0,Complete,Uchucklesit Boat,Uchucklesit Boat,Boat,Coastal,49.01324067,-125.0479765,Trudys (MOE),FR-7111,25,0.75,323,Incoming,343,244,323,,306,326,234,306,,,318,220,,,,5:18:00
WC04020007,"Deal, John",Unknown,WC,2004,6,21,173,3,18,180,120,0,0,Complete,Zeballos,Zeballos Inlet,Shore,Coastal,49.978112,-126.857462,Trudys (MOE),FR-7111,25,0.75,235,Incoming,239,90,235,235,208,212,81,208,208,,318,198,,,,5:18:18
WC04010035,"Burger, Alan",Alan Burger,WC,2004,6,21,173,3,40,185,98,0,0,Complete,Useless Inlet Boat,Useless Inlet Boat,Boat,Coastal,48.98692784,-125.0488933,Trudys (MOE),FR-7111,25,0.75,386,Incoming,406,261,386,386,371,389,242,371,371,,318,220,,,,5:18:00
WC04020008,"Deal, John",Unknown,WC,2004,6,22,174,3,18,180,120,0,0,Complete,Zeballos,Zeballos Inlet,Shore,Coastal,49.978112,-126.857462,Trudys (MOE),FR-7111,25,0.75,209,Incoming,214,130,209,,199,204,107,199,,,318,198,,,,5:18:34
WC04010036,"Burger, Alan",Alan Burger,WC,2004,6,22,174,3,38,207,100,0,0,Complete,Lucky Creek Boat,Lucky Creek Boat,Boat,Coastal,49.02631419,-125.3303329,Trudys (MOE),FR-7111,25,0.75,350,Incoming,376,268,350,350,335,361,249,335,335,,318,218,,,,5:18:00
WC04020009,"Deal, John",Unknown,WC,2004,6,23,175,3,16,180,120,0,0,Complete,Vernon Lake,Vernon Lake N,Shore,Inland,50.054,-126.443,Trudys (MOE),FR-7111,25,0.75,33,Outgoing,22,33,10,,30,18,30,9,,,316,196,,,,5:16:49
WC04010037,"Burger, Alan",Fern Wager,WC,2004,6,23,175,3,39,181,100,0,0,Excluded,Effingham,Effingham Inlet Boat #1,Boat,Coastal,49.03458396,-125.160025,Trudys (MOE),FR-7111,25,0.75,163,Outgoing,154,163,129,163,137,142,137,121,137,,319,219,,,,5:19:00
WC04010038,"Burger, Alan",Fern Wager,WC,2004,6,23,175,3,39,181,100,0,0,Excluded,Effingham,Effingham Inlet Bypass (East- Inlet),Shore,Coastal,49.034583,-125.160025,Trudys (MOE),FR-7111,25,0.75,41,Outgoing,8,41,2,41,33,7,33,2,33,,319,219,,,,5:19:00
WC04020010,"Deal, John",Unknown,WC,2004,6,24,176,3,17,180,120,0,0,Complete,Vernon Lake,Vernon Lake N,Shore,Inland,50.054,-126.443,Trudys (MOE),FR-7111,25,0.75,40,Outgoing,27,40,20,40,38,24,38,19,38,,317,197,,,,5:17:11
WC04010039,"Burger, Alan",Catherine J. Conroy,WC,2004,6,24,176,3,28,231,111,0,0,Complete,Effingham,Effingham Estuary & Brand Creek*,Shore,Coastal,49.09138236,-125.1983244,Trudys (MOE),FR-7111,25,0.75,76,Outgoing,85,76,56,76,65,74,65,50,65,,319,208,,,,5:19:00
WC04010040,"Burger, Alan",Catherine J. Conroy,WC,2004,6,24,176,3,28,231,111,0,0,Complete,Effingham,Effingham Estuary (Effingham River),Shore,Coastal,49.091382,-125.198324,Trudys (MOE),FR-7111,25,0.75,71,Outgoing,57,71,44,71,53,55,53,42,53,,319,208,,,,5:19:00
WC04020011,"Deal, John",Unknown,WC,2004,6,25,177,3,17,180,120,0,0,Complete,Woss Airstrip,Woss Airstrip,Shore,Inland,50.218,-126.626,Trudys (MOE),FR-7111,25,0.75,43,Outgoing,42,43,28,43,34,40,34,26,34,,317,197,,,,5:17:28
WC04010041,"Burger, Alan",Fern Wager,EV,2004,6,25,177,3,39,181,100,0,0,Excluded,Franklin River Boat,Franklin River Boat,Boat,Coastal,49.09082364,-124.8327801,Trudys (MOE),FR-7111,25,0.75,31,Incoming,42,10,31,31,30,40,9,30,30,,319,219,,,,5:19:00
WC04010042,"Burger, Alan",Fern Wager,EV,2004,6,25,177,3,39,181,100,0,0,Excluded,Franklin River Boat,Franklin River Boat (Franklin),Boat,Coastal,49.090823,-124.83278,Trudys (MOE),FR-7111,25,0.75,36,Incoming,40,7,36,36,36,40,7,36,36,,319,219,,,,5:19:00
WC04020012,"Deal, John",Unknown,WC,2004,6,26,178,3,17,180,120,0,0,Complete,Woss Airstrip,Woss Airstrip,Shore,Inland,50.218,-126.626,Trudys (MOE),FR-7111,25,0.75,35,Incoming,57,27,35,,34,54,25,34,,,317,197,,,,5:17:54
WC04010043,"Burger, Alan",Catherine J. Conroy,EV,2004,6,26,178,3,39,161,101,0,0,Excluded,China Creek,China Creek Boat,Boat,Coastal,49.14331709,-124.7891772,Trudys (MOE),FR-7111,25,0.75,62,Incoming,63,16,62,,49,50,14,49,,Many boats in close proximity obscurring some birds,320,219,,,,5:20:00
WC04020013,"Deal, John",Unknown,WC,2004,6,27,179,3,18,180,120,0,0,Complete,Woss Lake,Woss Lake N,Shore,Inland,50.175,-126.6,Trudys (MOE),FR-7111,25,0.75,47,Incoming,48,33,47,47,46,47,32,46,46,,318,198,,,,5:18:31
WC04010044,"Burger, Alan",Catherine J. Conroy,WC,2004,6,27,179,3,39,161,101,0,0,Excluded,Spencer Creek Boat,Spencer Creek Boat (Spencer),Boat,Coastal,48.97885849,-124.8960355,Trudys (MOE),FR-7111,25,0.75,341,Incoming,342,108,341,341,310,311,91,310,310,,320,219,,,,5:20:00
WC04010045,"Burger, Alan",Catherine J. Conroy,WC,2004,6,27,179,3,39,161,101,0,0,Excluded,Spencer Creek Boat,Spencer Creek Boat (Alberni Inlet),Boat,Coastal,48.978858,-124.896035,Trudys (MOE),FR-7111,25,0.75,67,Incoming,68,56,67,,57,58,47,57,,,320,219,,,,5:20:00
WC04020014,"Deal, John",Unknown,WC,2004,6,28,180,3,19,180,120,0,0,Complete,Woss Lake,Woss Lake N,Shore,Inland,50.175,-126.6,Trudys (MOE),FR-7111,25,0.75,32,Outgoing,32,32,29,,30,30,30,28,,,319,199,,,,5:19:02
WC04010046,"Burger, Alan",Catherine J. Conroy,WC,2004,6,28,180,3,20,181,121,0,0,Excluded,Maggie Lake,Maggie Lake,Shore,Inland,49.01809591,-125.4335505,Trudys (MOE),FR-7111,25,0.75,28,Incoming,30,26,28,28,26,28,23,26,26,Combined lake and East over forest to match 2002. South bearing excluded.,321,200,,,,5:21:00
WC04010047,"Burger, Alan",Fern Wager,WC,2004,6,29,181,3,41,174,100,0,0,Complete,Toquart,Toquart 1,Shore,Coastal,49.0223051,-125.3601861,Trudys (MOE),FR-7111,25,0.75,516,Incoming,541,269,516,,495,516,246,495,,,321,221,,,,5:21:00
WC04020015,"Deal, John",Unknown,WC,2004,6,30,182,3,22,180,120,0,0,Complete,Artlish,Artlish River (Tahsish),Shore,Coastal,50.102764,-127.095771,Trudys (MOE),FR-7111,25,0.75,447,Outgoing,422,447,417,,405,410,321,405,,,322,202,,,,5:22:34
WC04010048,"Burger, Alan",Catherine J. Conroy,EV,2004,6,30,182,3,42,149,99,11,,Excluded,Alberni Quay,Alberni Quay,Shore,Coastal,49.23510584,-124.8160377,Trudys (MOE),FR-7111,25,0.75,8,Outgoing,7,8,7,8,8,7,8,7,8,"Rain >10 min Very poor survey; rain, wave clutter, radar interference, marginal speed birds",321,222,,,,5:21:00
WC04020016,"Deal, John",Unknown,WC,2004,7,1,183,3,23,180,120,0,0,Complete,Artlish,Artlish River (Tahsish),Shore,Coastal,50.102764,-127.095771,Trudys (MOE),FR-7111,25,0.75,725,Incoming,742,458,725,725,681,695,341,681,681,,323,203,,,,5:23:14
WC04010049,"Burger, Alan",Catherine J. Conroy,WC,2004,7,1,183,3,42,198,100,0,0,Complete,Nitinat,Nitinat Village & Camp,Shore,Inland,48.8086076,-124.6752432,Trudys (MOE),FR-7111,25,0.75,559,Incoming,569,114,559,559,503,512,98,503,503,,322,222,,,,5:22:00
WC04020017,"Deal, John",Unknown,WC,2004,7,3,185,3,18,180,120,0,0,Complete,Kelsey Bay,Kelsey Bay,Shore,Coastal,50.397637,-125.960798,Trudys (MOE),FR-7111,25,0.75,45,Incoming,54,39,45,,45,52,39,45,,,318,198,,,,5:18:38
WC04020018,"Deal, John",Unknown,WC,2004,7,4,186,3,19,180,120,0,0,Complete,Kelsey Bay,Kelsey Bay,Shore,Coastal,50.397637,-125.960798,Trudys (MOE),FR-7111,25,0.75,101,Incoming,101,58,101,101,98,98,55,98,98,,319,199,,,,5:19:24
WC04020019,"Deal, John",Unknown,WC,2004,7,5,187,3,21,180,120,0,0,Complete,Adam-Eve River,Adam-Eve River M,Shore,Coastal,50.470546,-126.286984,Trudys (MOE),FR-7111,25,0.75,160,Incoming,160,30,160,160,154,154,30,154,154,,321,201,,,,5:21:09
WC04020020,"Deal, John",Unknown,WC,2004,7,7,189,3,27,180,120,0,0,Complete,Tahsis,Tahsis Govt Dock,Shore,Coastal,49.911736,-126.661575,Trudys (MOE),FR-7111,25,0.75,351,Incoming,362,92,351,351,345,354,81,345,345,,327,207,,,,5:27:00
WC04010050,"Burger, Alan",Catherine J. Conroy,WC,2004,7,7,189,3,47,162,100,0,0,Complete,San Juan River,San Juan Port Renfrew,Shore,Coastal,48.55520425,-124.4209791,Trudys (MOE),FR-7111,25,0.75,609,Incoming,615,135,609,609,557,562,108,557,557,,327,227,,,,5:27:00
WC04020021,"Deal, John",Unknown,WC,2004,7,8,190,3,28,180,120,0,0,Complete,Tahsis,Tahsis Govt Dock,Shore,Coastal,49.911736,-126.661575,Trudys (MOE),FR-7111,25,0.75,257,Incoming,269,142,257,,249,261,135,249,,,328,208,,,,5:28:00
WC04010051,"Burger, Alan",Catherine J. Conroy,WC,2004,7,8,190,3,48,192,100,0,0,Complete,Gordon River,Gordon River,Shore,Coastal,48.57333488,-124.4090825,Trudys (MOE),FR-7111,25,0.75,287,Incoming,293,64,287,287,246,251,51,246,246,,328,228,,,,5:28:00
WC04010052,"Burger, Alan",Catherine J. Conroy,WC,2004,7,8,190,3,48,192,100,0,0,Complete,Gordon River,Gordon River (Gordon),Shore,Coastal,48.573334,-124.409082,Trudys (MOE),FR-7111,25,0.75,423,Incoming,427,63,423,423,391,394,50,391,391,Missed birds due to quantity at once and screen being obscurred,328,228,,,,5:28:00
WC04010053,"Burger, Alan",Catherine J. Conroy,WC,2004,7,9,191,3,49,100,100,11,,Excluded,Francis Lake,Francis Lake,Shore,Inland,48.95487448,-124.7031409,Trudys (MOE),FR-7111,25,0.75,7,Incoming,7,0,7,,5,5,0,5,,Rain >10 min Rain,329,229,,,,5:29:00
WC04010054,"Burger, Alan",Catherine J. Conroy,WC,2004,7,9,191,3,49,100,100,11,,Excluded,Francis Lake,Francis Lake (main valley),Shore,Inland,48.954874,-124.70314,Trudys (MOE),FR-7111,25,0.75,28,Incoming,28,15,28,28,25,25,15,25,25,Rain >10 min Rain,329,229,,,,5:29:00
WC04010055,"Burger, Alan",Fern Wager,WC,2004,7,10,192,3,54,163,97,0,0,Excluded,Franklin Camp,Franklin Camp (3 flight paths),Shore,Inland,48.97264283,-124.739809,Trudys (MOE),FR-7111,25,0.75,45,Outgoing,26,45,23,45,36,24,36,21,36,,331,234,,,,5:31:00
WC04010056,"Burger, Alan",Fern Wager,WC,2004,7,10,192,3,54,163,97,0,0,Excluded,Franklin Camp,Franklin Camp (North Coleman Creek),Shore,Inland,48.972642,-124.739809,Trudys (MOE),FR-7111,25,0.75,18,Incoming,21,3,18,18,15,17,2,15,15,,331,234,,,,5:31:00
WC04010057,"Burger, Alan",Fern Wager,WC,2004,7,10,192,3,54,163,97,0,0,Excluded,Franklin Camp,Franklin Camp (Main Valley - W and NW),Shore,Inland,48.972642,-124.739809,Trudys (MOE),FR-7111,25,0.75,35,Incoming,35,30,35,35,30,30,27,30,30,,331,234,,,,5:31:00
WC04010058,"Burger, Alan",Catherine J. Conroy,WC,2004,7,11,193,3,51,179,100,0,0,Excluded,Nitinat Hatchery,Nitinat Hatchery,Shore,Inland,48.85794913,-124.6549661,Trudys (MOE),FR-7111,25,0.75,125,Incoming,134,83,125,,114,122,73,114,,,331,231,,,,5:31:00
WC04010059,"Burger, Alan",Catherine J. Conroy,WC,2004,7,11,193,3,51,179,100,0,0,Excluded,Nitinat Hatchery,Nitinat Hatchery (Little Nitinat),Shore,Inland,48.857949,-124.654966,Trudys (MOE),FR-7111,25,0.75,135,Incoming,142,39,135,135,124,130,31,124,124,,331,231,,,,5:31:00
WC04010060,"Burger, Alan",Fern Wager,WC,2004,7,12,194,3,52,160,100,0,0,Excluded,Bottard Creek,Bottard Creek,Shore,Inland,48.77003303,-125.0058061,Trudys (MOE),FR-7111,25,0.75,185,Outgoing,190,185,180,185,152,162,129,152,152,Combines Bottard East Incoming and Bottard (Other) in the raw data to match 2002 data.,332,232,,,,5:32:00
WC04010061,"Burger, Alan",Catherine J. Conroy,WC,2004,7,13,195,3,48,165,105,0,0,Excluded,Gorge Creek,Gorge Creek,Shore,Inland,48.77825197,-124.9537656,Trudys (MOE),FR-7111,25,0.75,145,Incoming,162,128,145,,129,143,114,129,,,333,228,,,,5:33:00
WC04020022,"Deal, John",Unknown,WC,2004,7,14,196,3,32,180,120,0,0,Complete,Nimpkish Lake,Nimpkish Lake S,Shore,Inland,50.322,-126.92,Trudys (MOE),FR-7111,25,0.75,7,Incoming,7,0,7,,7,7,0,7,,,332,212,,,,5:32:21
WC04010062,"Burger, Alan",Fern Wager,WC,2004,7,14,196,3,54,176,100,0,0,Excluded,Maggie Lake,Maggie Lake,Shore,Inland,49.01809591,-125.4335505,Trudys (MOE),FR-7111,25,0.75,3,Incoming,4,3,3,,3,3,3,2,,Combined lake and East over forest to match 2002. South bearing excluded.,334,234,,,,5:34:00
WC04020023,"Deal, John",Unknown,WC,2004,7,15,197,3,33,180,120,0,0,Complete,Nimpkish Lake,Nimpkish Lake S,Shore,Inland,50.322,-126.92,Trudys (MOE),FR-7111,25,0.75,19,Outgoing,22,19,18,19,17,21,16,17,17,,333,213,,,,5:33:29
WC04010063,"Burger, Alan",Catherine J. Conroy,WC,2004,7,15,197,4,0,181,95,0,0,Complete,Toquart,Toquart 1,Shore,Coastal,49.0223051,-125.3601861,Trudys (MOE),FR-7111,25,0.75,636,Incoming,696,229,636,636,578,626,196,578,578,,335,240,,,,5:35:00
WC04020024,"Deal, John",Unknown,WC,2004,7,16,198,3,33,180,120,0,0,Complete,Schoen Lake,Schoen Lake NE - approx. Coords,Shore,Inland,50.185,-126.244,Trudys (MOE),FR-7111,25,0.75,31,Outgoing,45,31,30,31,27,38,24,27,27,,333,213,,,,5:33:27
WC04020025,"Deal, John",Unknown,WC,2004,7,17,199,3,34,180,120,0,0,Complete,Schoen Lake,Schoen Lake NE - approx. Coords,Shore,Inland,50.185,-126.244,Trudys (MOE),FR-7111,25,0.75,13,Outgoing,7,13,5,,13,7,13,5,,,334,214,,,,5:34:37
WC04020026,"Deal, John",Unknown,WC,2004,7,18,200,3,37,180,120,0,0,Complete,Nimpkish Lake,Nimpkish Lake Kilpala,Shore,Inland,50.439,-126.999,Trudys (MOE),FR-7111,25,0.75,115,Incoming,116,31,115,115,104,105,28,104,104,,337,217,,,,5:37:04
WC04020027,"Deal, John",Unknown,WC,2004,7,19,201,3,38,180,120,0,0,Complete,Nimpkish Lake,Nimpkish Lake Kilpala,Shore,Inland,50.439,-126.999,Trudys (MOE),FR-7111,25,0.75,58,Incoming,58,8,58,,57,57,7,57,,,338,218,,,,5:38:18
WC04020028,"Deal, John",Unknown,WC,2004,7,20,202,3,38,180,120,0,0,Complete,Robson Bight-Tsitika R,Robson Bight-Tsitika R,Shore,Coastal,50.482858,-126.589522,Trudys (MOE),FR-7111,25,0.75,464,Incoming,464,101,464,464,458,458,82,458,458,,338,218,,,,5:38:22
WC04020029,"Deal, John",Unknown,WC,2004,7,21,203,3,39,180,120,0,0,Complete,Robson Bight-Tsitika R,Robson Bight-Tsitika R,Shore,Coastal,50.482858,-126.589522,Trudys (MOE),FR-7111,25,0.75,323,Incoming,325,134,323,,320,322,88,320,,,339,219,,,,5:39:39
WC04010064,"Burger, Alan",Catherine J. Conroy,WC,2004,7,21,203,4,2,161,100,0,0,Complete,San Juan River,San Juan Port Renfrew,Shore,Coastal,48.55520425,-124.4209791,Trudys (MOE),FR-7111,25,0.75,305,Incoming,305,25,305,,272,272,22,272,,,342,242,,,,5:42:00
WC04020030,"Deal, John",Unknown,WC,2004,7,22,204,3,39,180,120,0,0,Complete,Adam-Eve River,Adam-Eve River M,Shore,Coastal,50.470546,-126.286984,Trudys (MOE),FR-7111,25,0.75,140,Incoming,140,18,140,,125,125,15,125,,,339,219,,,,5:39:47
WC04010065,"Burger, Alan",Fern Wager,WC,2004,7,22,204,4,3,160,100,0,0,Complete,Gordon River,Gordon River,Shore,Coastal,48.57333488,-124.4090825,Trudys (MOE),FR-7111,25,0.75,47,Incoming,47,17,47,,43,43,17,43,,Very late in season - likely not a representative count,343,243,,,,5:43:00
WC04010066,"Burger, Alan",Fern Wager,WC,2004,7,22,204,4,3,160,100,0,0,Complete,Gordon River,Gordon River (South San Juan),Shore,Coastal,48.573334,-124.409082,Trudys (MOE),FR-7111,25,0.75,32,Incoming,32,7,32,32,32,32,7,32,32,,343,243,,,,5:43:00
WC04010067,"Burger, Alan",Catherine J. Conroy,WC,2004,7,23,205,4,3,161,101,0,0,Excluded,Franklin Camp,Franklin Camp (3 flight paths),Shore,Inland,48.97264283,-124.739809,Trudys (MOE),FR-7111,25,0.75,5,Incoming,5,0,5,,5,5,0,5,,,344,243,,,,5:44:00
WC04010068,"Burger, Alan",Catherine J. Conroy,WC,2004,7,23,205,4,3,161,101,0,0,Excluded,Franklin Camp,Franklin Camp (Main Valley - W and NW),Shore,Inland,48.972642,-124.739809,Trudys (MOE),FR-7111,25,0.75,3,Incoming,5,0,3,,3,4,0,3,,,344,243,,,,5:44:00
WC04010069,"Burger, Alan",Catherine J. Conroy,WC,2004,7,23,205,4,3,161,101,0,0,Excluded,Franklin Camp,Franklin Camp ('Francis' Creek),Shore,Inland,48.972642,-124.739809,Trudys (MOE),FR-7111,25,0.75,2,Incoming,3,0,2,2,2,3,0,2,2,,344,243,,,,5:44:00
WC05010001,"Burger, Alan",Alan Burger,WC,2005,5,19,139,3,53,137,99,11,,Excluded,Gordon River,Gordon River,Shore,Coastal,48.57333488,-124.4090825,Trudys (MOE),FR-7111,25,0.75,42,Incoming,43,31,42,,42,43,25,42,,Rain >10 min Radar headed due North,332,233,,,,5:32:00
WC05010002,"Burger, Alan",Alan Burger,WC,2005,5,19,139,3,53,137,99,11,,Excluded,Gordon River,Gordon River (South San Juan),Shore,Coastal,48.573334,-124.409082,Trudys (MOE),FR-7111,25,0.75,0,,0,0,0,,0,0,0,0,,Rain >10 min Radar headed due North,332,233,,,,5:32:00
WC05010003,"Burger, Alan",Ronan Eustace,WC,2005,5,20,140,4,40,61,51,11,,Excluded,Gordon River,Gordon River,Shore,Coastal,48.57333488,-124.4090825,Trudys (MOE),FR-7111,25,0.75,53,Incoming,53,2,53,,52,52,2,52,,Rain >10 min Radar headed due West,331,280,,,,5:31:00
WC05010004,"Burger, Alan",Ronan Eustace,WC,2005,5,20,140,4,40,61,51,11,,Excluded,Gordon River,Gordon River (South San Juan),Shore,Coastal,48.573334,-124.409082,Trudys (MOE),FR-7111,25,0.75,0,,0,0,0,,0,0,0,0,,Rain >10 min Radar headed due West,331,280,,,,5:31:00
WC05010005,"Burger, Alan",Ronan Eustace,WC,2005,5,23,143,3,54,161,95,0,0,Excluded,Nitinat Hatchery,Nitinat Hatchery,Shore,Inland,48.85794913,-124.6549661,Trudys (MOE),FR-7111,25,0.75,56,Incoming,57,38,56,,55,56,33,55,,Radar headed due East (also circling birds were not split into big or little birds). No dusk due to rain.,329,234,,,,5:29:00
WC05010006,"Burger, Alan",Ronan Eustace,WC,2005,5,23,143,3,54,161,95,0,0,Excluded,Nitinat Hatchery,Nitinat Hatchery (Big Nitinat),Shore,Inland,48.857949,-124.654966,Trudys (MOE),FR-7111,25,0.75,78,Incoming,78,38,78,,74,74,34,74,,Radar headed due East (also circling birds were not split into big or little birds),329,234,,,,5:29:00
WC05010007,"Burger, Alan",Kristin O'Brien,WC,2005,5,26,146,3,42,148,105,0,0,Excluded,Francis Lake,Francis Lake,Shore,Inland,48.95487448,-124.7031409,Trudys (MOE),FR-7111,25,0.75,0,,0,0,0,,0,0,0,0,,Radar headed due North (350 Degrees). Considered training - first solo survey,327,222,,,,5:27:00
WC05010008,"Burger, Alan",Kristin O'Brien,WC,2005,5,26,146,3,42,148,105,0,0,Excluded,Francis Lake,Francis Lake ('Francis' Creek),Shore,Inland,48.954874,-124.70314,Trudys (MOE),FR-7111,25,0.75,3,Outgoing,6,3,2,3,3,6,3,2,3,Radar headed due North (350 Degrees),327,222,,,,5:27:00
WC05010009,"Burger, Alan",Kristin O'Brien,WC,2005,5,27,147,3,45,159,100,0,0,Complete,Nitinat,Nitinat Village & Camp,Shore,Inland,48.8086076,-124.6752432,Trudys (MOE),FR-7111,25,0.75,251,Incoming,266,218,251,251,248,262,209,248,248,Radar headed due North (330 Degrees),325,225,,,,5:25:00
WC05010010,"Burger, Alan",Kristin O'Brien,EV,2005,5,28,148,3,50,179,95,0,0,Excluded,Alberni Quay,Alberni Quay,Shore,Coastal,49.23510584,-124.8160377,Trudys (MOE),FR-7111,25,0.75,5,Outgoing,4,5,0,5,5,4,5,0,5,Radar due West (277 Degrees). No dusk survey - Friday night crowd on dock.,325,230,,,,5:25:00
WC05010011,"Burger, Alan",Ronan Eustace,EV,2005,5,29,149,3,38,122,107,0,0,Complete,Macktush,Macktush Campsite,Shore,Coastal,49.10570127,-124.8312043,Trudys (MOE),FR-7111,25,0.75,13,Incoming,29,8,13,13,13,27,8,13,13,Radar headed due South. Not a very good view of Alberni Inlet.,325,218,,,,5:25:00
